tweet_id,author_id,incoming_text,brand,intent_hint,in_response_to_tweet_id,historical_resolution
947679,344738,WTH is going on at @115821 2 horribly screwed up Prime orders in the same week?,AmazonHelp,,,@344738 We're sorry for the experience you've had; could you provide us with a few details about the issue without personal info? ^WM
1562382,306166,@AmazonHelp Got to hand it to guys ! Even this call connects  to the team which handles passwords NOT refunds.,AmazonHelp,,1562381,@306166 We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. ^CB
1289749,421622,@AmazonHelp send my super mario odyssey code pls 😗,AmazonHelp,,,"@421622 Thanks for reaching out, Luke! You will be e-mailed your code once the game is released. ^HM"
619145,266919,@AmazonHelp I will thank you :),AmazonHelp,,619144,@266919 You're welcome 😊 ^ES
163650,153855,"@AmazonHelp got home at half 6 Thinking my order was still to be delivered. Check online just to find it had been left by the front door! Checked all out side even checked with the neighbours, can't find it anywhere. Why would your delivery drivers leave it by the front door!?",AmazonHelp,,,"@153855 I'm sorry for the poor experience! For clarification, did you have a safe place set for unattended deliveries? You can find more about this here: https://t.co/vaZpHQRgBf Let us know! We're here to help! ^KN"
1350060,434827,"@AmazonHelp That'd good to know, I'll keep it in mind, Thank you for all the assistance, and hopefully I won't have to make contact on Monday :)",AmazonHelp,,1350059,@434827 You're very welcome! Please keep us posted! ^HS
1380471,356940,@AmazonHelp Is it possible it may arrive before October 31st even though it’s saying that?,AmazonHelp,,1380470,"@356940 Hello, yes it certainly is possible for this to occur. The tracking will update if we are able to do this. ^CR"
2949493,814548,@AmazonHelp 😍,AmazonHelp,,2949494,@814548 We hope you enjoy! Have fun Christmas shopping. 😁📦 ^TG
1131291,386604,@AmazonHelp Already did that. Hope I get and answer this time. But thanks for caring!,AmazonHelp,,1131290,"@386604 If you sent an e-mail, keep in mind responses can take 24-48 hours. If you need a faster resolution, please call or chat. ^KJ"
581149,256942,"Amazon.ca email gives the impression pre-ordered #U2SongsOfExperience deluxe vinyl set is delayed. ""We're still trying to obtain...."" is the wording. #U2",AmazonHelp,,,"@256942 Hi, does the tracking show the order as having been dispatched? You can check tracking by clicking the following link: https://t.co/PyACxvY8Qo.^BZ"
1151801,208723,@115850 I hope @115851 reads this along with amazon india team and learn how to seriously taint your brand. Thank you for the endless talks 4/4,AmazonHelp,,1151804,@208723 to us from here: https://t.co/cQVomR1pWz and we'll be sure to revert at the earliest. [2/2] ^HA
1606244,493444,While buying frequently bought bundle in @115850 be careful as the product price changes after cart and you can't identify this irregulari,AmazonHelp,,,"@493444 If the price of the product has changed, you'll be able to see an alert at the check out page confirming the same. (1/2) ^ST"
479332,228914,@AmazonHelp I can check my status just fine... I'm telling you that this service is bad and you suggest I check my orders. 🤔 I guess get back to me when the coffee kicks in.,AmazonHelp,,479333,@228914 Thank you for your feedback on the carrier Travis. We take this information as an opportunity to improve. If you could give us more details here we would appreciate it! https://t.co/Z9v498qZtk
1323370,425602,"@AmazonHelp @115851 sir each time different ppl wrt mail, no 1 understand,no one ready to resolve the issue @115850  abt od.no 408-6373835-4135510",AmazonHelp,,1323369,"@425602 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. (2/2)^VH"
578416,256163,"我が家にAmazon echoがやってきた
#素晴らしい https://t.co/qAiudIKsGw",AmazonHelp,,,@256163 ご購入ありがとうございます！いろいろ試してみてくださいね♪(*´︶`*) TN
389931,208318,@115821 look into this. I got the iphone7plus delivery today but the invoice is not proper. Its ridiculous on part of seller https://t.co/huAFH5Qapn,AmazonHelp,,,@208318 I'm sorry about that. You can download a copy of your invoice via: https://t.co/tECXtmjBvU ^SG
888292,330915,"@AmazonHelp C'est Colissimo, j'espère que ca n'a pas été volé.",AmazonHelp,,888293,@330915 Avez-vous contacté le service client pour signaler cet incident ? ^ASZ
1042261,297523,@AmazonHelp Should I return the item as the MRP is 2000-2500 but you charged appx 4000,AmazonHelp,,1042260,@297523 Your feedback has already been forwarded to the concerned team. I'm afraid we don't accept remorse returns. ^HA
665684,278570,"@AmazonHelp Ya no lo pueden coger y que tengonque solicitar la devolucion de nuevo, es asi? Tengo el codigo y demas que me descargue para devolverlo",AmazonHelp,,665682,"@278570 Hola, contáctanos por acá para ayudarte con esto: https://t.co/OjvUxwnzPe. Saludos, ^Alfredo R."
385930,207368,@AmazonHelp Thank you so much for the response JZ! I've submitted via the link.,AmazonHelp,,385929,@207368 No problem! Here to help! 😊 ^JZ
1486215,465149,ａｍａｚｏｎの返金、遅いな～。,AmazonHelp,,,@465149 (2/2)返金が確認できない場合は詳細をお伺いいたしますので、こちらからカスタマーサービスまでご連絡ください。 https://t.co/J6YEizo6qC YM
930248,123602,@AmazonHelp Hi it's been found my mother who has dementia had it hidden in her room,AmazonHelp,,930244,"@123602 Great news! Thanks for keeping us in the loop on this, and I'm glad to hear it was found! ^BV"
2841836,131413,"@120540 ciao, dovrei chiedervi una cosa riguardo amazon photos",AmazonHelp,,,@131413 Come possiamo aiutarti? ^CS
422263,215583,@AmazonHelp Still my refund is pending from 18th October its showing refund issue but still i didn't get any refund.,AmazonHelp,,422261,@215583 I request you to check for the correspondence here: https://t.co/DTSNmGldJf. Kindly reply back for any further assistance. ^SB
91379,135811,#lgq6appquiz @115850 where is the result??? Making fools who attended this contest right???,AmazonHelp,,,@135811 All the contests conducted by Amazon are genuine. Our team is working on it and the results would be announced shortly. ^MD
777219,305548,"@AmazonHelp It's still not done, Satish from your team got in touch with me on mail &amp; promised to get it done on 15th Oct but still its not reflected, are guys fooling me around. Worst experience from #AmazonIndia",AmazonHelp,,777218,@305548 We have responded to you over email. You can check the latest update here: https://t.co/NL72Zt3t1a ^RW
2419928,695182,@AmazonHelp Siiiim... Comprei vários ebooks... tô muito feliz... Hahahaha hahahaha,AmazonHelp,,2419927,@695182 Rs rs rs. Quanta felicidade Mariana! O amor pela leitura é muito lindo! 😍📚☕️👏 ^JJ
2958624,816580,@AmazonHelp Vendidos y enviados por Amazon,AmazonHelp,,2958626,@816580 En el correo electrónico que recibiste ¿se te indicó el motivo del retraso? ^MZ
2850138,792524,"Hey @119625 here are a few ideas on your web platform.
1. Let me sort movies and shows by date / IMDB rating.
2. Let me make a list of movies that I have watched and share it with friends.
3. Let me rate a movie / show that I watched.
4. Add more content.",AmazonHelp,,,@792524 That's a good feedback. I will ensure to pass it on internally for improvements. ^RW
425131,134321,@AmazonHelp What is the status on this?,AmazonHelp,,425132,@134321 We've emailed a correspondence to you. Kindly check it here: https://t.co/sC1mf2vwg9 and reply to it for further assistance. ^SF
549542,247957,@AmazonHelp I didn’t know a product didn’t have free returns - I assumed all prime items did. How can I get into contact with someone?,AmazonHelp,,,"@247957 Unless the item is specifically marked as ""Free Returns""; shipping costs for returns are based on the reason for the return; if the return is due to Amazon error, we will cover the return shipping costs. You can learn more here: https://t.co/jfJqOMJt0d ^GS"
913841,120039,#AmazonIndia I already registered the complaint. I want replacement but amazon will give me refund only as watch is out of stock.,AmazonHelp,,913843,"@120039 Replacements can be sent only if the same item is available with the same seller. However, we can initiate ^VN (1/2)"
1095972,378627,@AmazonHelp Et les dates du certificat ne semblent pas expirées,AmazonHelp,,1095970,@378627 [2/2]  Je vous invite à effectuer les mises à jour nécessaires sur vos navigateurs et réessayer.
210276,165770,J’ai reçu un disque dans un emballage déjà ouvert et il ne correspond pas à la commande. Et on refuse le retour ! @120533 @AmazonHelp https://t.co/jGgdRv13Zm,AmazonHelp,,,"@165770 Bonjour, désolée pour cela, est-ce qu'il s'agit d'un article vendu par Amazon ou par un vendeur tiers sur notre site ?^KE"
2772358,774910,@116316 Ich kann den Appstore nicht starten. Ich komme nicht bei der Auswahl des Standorts weiter. https://t.co/Twx0JWUlt9,AmazonHelp,,,@774910 Komisch. Versuch mal bitte eine Neuinstallation der App. Klappt es dann? ^MF
573546,254829,@AmazonHelp Nope! Can't wait to get my tree soon :) Love @117795!!,AmazonHelp,,573547,@254829 Amazon loves you! 💕 ^EP
1243373,411692,@AmazonHelp My issue is that I spent $10 extra to get my item within the next day or so. (1 Day shipping) but it said I won't get it u till Friday..,AmazonHelp,,1243372,"@411692 We understand your concern. If the item is unavailable to ship immediately, the shipping method time starts when the item ship. ^AC"
1843622,552393,きった～。今更ながら試し読みでハマった「俺物語！！」全巻。Amazonありがとう！これからどっぷり一気読みじゃ。くふふ・・・ https://t.co/uQvK7h8gCi,AmazonHelp,,,@552393 こちらこそ、ご注文ありがとうございました！（一気読み頑張ってください♪）Oo｡.(´-`*) TN
350311,199335,@AmazonHelp It's a 5th day still no resolution from amazon what a service .. really salute,AmazonHelp,,350310,"@199335 Hi, you should've received an email from us, please check that and revert for updates. ^MS"
579821,256561,"@AmazonHelp リプありがとうございます😄💦いつかプライム入りたいとは思ってたので１ヶ月ばりばり試させて頂きます。
ただプライムになったせいで早く届けるために商品がバラバラになったのなら困るなぁと。平日なかなか受け取りできないので…",AmazonHelp,,579823,@256561 (2/2)そのため、まとめ発送をご希望の場合、お手数ですが発送オプションを「できる限り商品をまとめて発送」にご変更いただければと存じます。https://t.co/nJq38c3hJC (諸条件によりやむを得ず分かれて発送される場合もございます) HM
